"","cluster","X0","X1","X2","X4","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4","membership.of.cluster.5"
"P13010",4,-0.998912694285362,-0.112756541545189,1.38395150175121,-0.272282265920692,FALSE,0.313047339314599,0.137335222855984,0.12817698923759,0.234471774793614,0.313047339314599,0.186968673798213
"P13051",4,-1.33367430575454,0.933333973574838,0.567637408953934,-0.167297076774244,FALSE,0.426928368044115,0.0980457591722898,0.144157749244773,0.122260119755679,0.426928368044115,0.208608003783143
"P13073",4,-1.3394657434228,0.333861392243247,1.04536463163082,-0.0397602804512534,TRUE,0.55583264916334,0.0781108201798099,0.113186399354539,0.122216156733872,0.55583264916334,0.130653974568439
"P13473",2,-0.598221837017591,-0.469771216759233,-0.428069233899824,1.49606228767664,TRUE,0.573598390376335,0.0772784392853766,0.573598390376335,0.133696954369397,0.140049946700323,0.0753762692685682
"P13489",4,-1.4739038726639,0.22865410763903,0.621855285575043,0.623394479449831,TRUE,0.68911584835989,0.042248414510878,0.134875677938101,0.0753988584548993,0.68911584835989,0.0583612007362311
"P13639",2,-0.859473252137397,-0.714268644844663,0.280514230013916,1.29322766696813,TRUE,0.529533837062593,0.0720233395878404,0.529533837062593,0.168878729659742,0.160802970102123,0.068761123587701
"P13645",2,-1.14029538810547,-0.3380129696604,0.242779391103306,1.23552896666256,TRUE,0.684582372350759,0.0426561955812699,0.684582372350759,0.0884731091534706,0.138316877012162,0.0459714459023384
"P13647",2,-1.1623736682337,0,-0.116427379863709,1.2788010480974,TRUE,0.741415379015679,0.0365995271405738,0.741415379015679,0.0638544070999723,0.115935602063118,0.0421950846806572
"P13667",3,-0.683628018541963,-0.882481299812234,1.29663536813538,0.269473950218819,TRUE,0.514587198425567,0.11048302524076,0.120310962272071,0.514587198425567,0.161999395015239,0.0926194190463637
"P13674",5,-0.133072630365763,0.341909478350954,1.08797060000988,-1.29680744799506,TRUE,0.537569217534105,0.182491288735793,0.0651572757467934,0.109843836624188,0.104938381359121,0.537569217534105
"P13693",5,-0.520091540955833,-0.179573294820963,1.45719251731452,-0.757527681537721,FALSE,0.261484227765468,0.212112230993892,0.104485304899508,0.23355423506439,0.188364001276741,0.261484227765468
"P13798",3,-0.730195172516432,-0.94118158258304,1.13920288288412,0.532173872215368,FALSE,0.490034438609054,0.102350269380333,0.149427790789634,0.490034438609054,0.171347722435996,0.0868397787849832
"P13804",5,-0.334911606870193,-0.169779396823537,1.42103123107287,-0.916340227379214,FALSE,0.285382045536332,0.245606307950036,0.0955582446336424,0.212657967012267,0.160795434867722,0.285382045536332
"P13861",1,0.0525820819529686,-0.695135496132401,1.39542388546833,-0.752870471288874,FALSE,0.347278197639341,0.347278197639341,0.0874334664817349,0.272346204208974,0.121124493071836,0.171817638598114
"P13984",1,1.17228234487559,-0.534619065816283,0.435034837251344,-1.07269811631065,TRUE,0.604506236083662,0.604506236083662,0.0656236630294229,0.12181729269794,0.0728921322005232,0.135160675988452
"P13995",3,0.539122145270657,-1.47243716638066,0.696589717112566,0.236725303997447,FALSE,0.41152000656493,0.233387985394232,0.128922532544195,0.41152000656493,0.115926569220321,0.110242906276322
"P14174",2,-0.4332011613032,0.0694586054462554,-0.988888717225171,1.35263127308213,FALSE,0.423414666492731,0.11326890073755,0.423414666492731,0.156471691288346,0.186740080266776,0.120104661214597
"P14314",1,0.409003470622886,-1.10811199732945,1.17430501246966,-0.475196485763091,FALSE,0.374082004651503,0.374082004651503,0.0859889550165459,0.318630627126212,0.099635920488951,0.121662492716787
"P14324",2,-0.734533894603602,-0.268916839254005,-0.469018420999917,1.47246915485753,TRUE,0.625976676872905,0.0654262844230848,0.625976676872905,0.109471468682095,0.131757294736092,0.0673682752858225
"P14550",5,0.686929177313783,0.593949182652148,0.182673202157925,-1.46355156212387,FALSE,0.391052289300321,0.274661993052746,0.0913526897907287,0.127344524817093,0.115588503039111,0.391052289300321
"P14618",4,-1.00961707494521,0.160058080551526,1.31757833522018,-0.468019340826478,FALSE,0.309976152605396,0.138844022204072,0.120750704831631,0.191586767933972,0.309976152605396,0.238842352424929
"P14625",1,0.237375025968581,-0.70864963401839,1.31508598625944,-0.843811378209635,FALSE,0.434690588882473,0.434690588882473,0.0772930624741808,0.225733909226943,0.10281852311355,0.159463916302854
"P14635",2,0,-0.324599841491924,-1.02974714509395,1.35434698658589,FALSE,0.367856114666948,0.137540945929297,0.367856114666948,0.187022586595262,0.178395713657017,0.129184639151477
"P14678",2,-1.24044626310181,0.779690047216302,-0.380861760435451,0.841617976320971,FALSE,0.339534827210195,0.094072386074974,0.339534827210195,0.129860265402544,0.303571445532152,0.132961075780134
"P14854",5,0.686886215404873,0.426128572192633,0.372793636100206,-1.48580842369769,FALSE,0.37482564466846,0.30777194346429,0.0840889978305287,0.125515881378787,0.107797532657934,0.37482564466846
"P14866",4,-1.30879027842905,0.0965672873206337,1.12716834275192,0.0850546483565147,TRUE,0.543096070068873,0.079120669233075,0.120550566787522,0.141578865837025,0.543096070068873,0.115653828073505
"P14868",4,-1.44496633183538,0.786656475417867,0.524805070065479,0.133504786352038,TRUE,0.541914137155998,0.0751763666945351,0.142831542883937,0.103957858442545,0.541914137155998,0.136120094822984
"P14923",5,0,1.31095275226729,-1.11488051302415,-0.196072239243146,FALSE,0.261080783825299,0.175146569388448,0.199660561392765,0.158468942715197,0.205643142678291,0.261080783825299
"P14927",2,-0.710938950121151,-0.848558245601555,0.25130798564047,1.30818921008223,FALSE,0.465718895782286,0.0859818512768534,0.465718895782286,0.20576055396106,0.164436276723168,0.078102422256633
"P15170",3,0.185181475350594,-1.43586169855255,0.378450973056459,0.872229250145493,FALSE,0.388799713966985,0.162728970710918,0.201925162587337,0.388799713966985,0.140969245117441,0.105576907617319
"P15311",4,-1.31079169450876,-0.228461721292838,0.91959309827264,0.619660317528952,FALSE,0.476717718678081,0.0732517241397439,0.196103611994666,0.166596799995001,0.476717718678081,0.0873301451925078
"P15313",2,-0.82770987888121,-0.659595417311458,0.121643114478584,1.3656621817141,TRUE,0.60527918897747,0.0626619614528736,0.60527918897747,0.135848624073345,0.135856550950506,0.0603536745458054
"P15531",2,-0.148180160808254,-1.13761035547523,-0.0118018829762167,1.29759239925971,FALSE,0.335096951329994,0.129606134517254,0.335096951329994,0.271219688985617,0.161553846184188,0.102523378982946
"P15559",1,0.815661925475217,-0.236604128917292,0.737861033449048,-1.31691883000694,TRUE,0.595330418101788,0.595330418101788,0.0568727763996114,0.107044244640353,0.0705397377750575,0.17021282308319
"P15586",1,0.711404629395559,-1.29402253053728,0.861259533679203,-0.278641632537479,FALSE,0.370635301507886,0.370635301507886,0.0990651681109729,0.30991782814076,0.101584900736389,0.118796801503992
"P15880",2,-0.862505914960063,-0.388334898976647,-0.187899389295943,1.43874020323265,TRUE,0.764450126054834,0.0384521801863425,0.764450126054834,0.071221010322183,0.0865567437600843,0.0393199396765561
"P15924",4,-1.16509052654935,-0.0653490305016944,1.27903557277098,-0.0485960157199218,FALSE,0.404563744349939,0.109082183776002,0.133580261850227,0.202919569024329,0.404563744349939,0.149854240999502
"P16104",3,0,-0.980138444866421,1.37296019626357,-0.392821751397152,FALSE,0.414517658417753,0.250098981149477,0.0914943534950496,0.414517658417753,0.117244723247111,0.12664428369061
"P16152",2,-1.23052940906767,-0.194330349132865,0.247177031953775,1.17768272624676,TRUE,0.632394150739595,0.046401246896433,0.632394150739595,0.0922327633199119,0.176613769665254,0.0523580693788056
"P16220",3,-0.749373871012684,-0.966514644108922,0.731153985845375,0.984734529276236,FALSE,0.342017096537459,0.101637677984323,0.275972372004893,0.342017096537459,0.191690635492268,0.0886822179810565
"P16278",3,-1.0527752584917,-0.572955802150014,1.16063352994327,0.465097530698447,FALSE,0.311670751529206,0.102986819728525,0.17963990573316,0.311670751529206,0.299519674955956,0.106182848053153
"P16401",5,-0.0236945375615785,0.857177863816256,0.562374635149037,-1.39585796140371,TRUE,0.700607167470625,0.108040351484856,0.0495981098781214,0.0669406183072954,0.0748137528591016,0.700607167470625
"P16402",5,-0.219995661952682,0.409289422051531,1.08139904037899,-1.27069280047781,TRUE,0.575230969583627,0.157476498238364,0.0622767121570005,0.101917203824616,0.103098616196393,0.575230969583627
"P16403",5,-0.304957739643951,1.0603311595201,0.48758899972166,-1.24296241959781,TRUE,0.674405038694929,0.0993738286352313,0.0591351549143221,0.0725583606265024,0.0945276171290149,0.674405038694929
"P16455",1,1.41079219006619,-0.0466916218174718,-0.485708606490611,-0.878391961758101,FALSE,0.342993163178227,0.342993163178227,0.128855007040848,0.173452092074878,0.130460623620596,0.22423911408545
"P16615",2,-1.23762294170783,-0.286804779704655,0.427480732982395,1.09694698843009,FALSE,0.496115026470936,0.0606709247532339,0.496115026470936,0.129769137362148,0.245899017910066,0.0675458935036155
"P16949",4,-1.1652436701116,-0.495840073004898,0.922057472535359,0.739026270581126,FALSE,0.335584876503767,0.0881236245653107,0.244573881214792,0.237758864559852,0.335584876503767,0.0939587531562778
"P16989",5,-0.59665403643208,0.864194412546555,0.830953360869311,-1.09849373698379,TRUE,0.639547723256535,0.0990131334116312,0.0630699335209442,0.0818985232949705,0.116470686515919,0.639547723256535
"P17028",2,-1.18858095934913,0.175065346606134,-0.21539885213602,1.22891446487901,TRUE,0.609629471390958,0.0552767795156635,0.609629471390958,0.0908642021110634,0.177922360562937,0.0663071864193775
"P17029",2,-1.22065745336134,-0.00813431681105484,0,1.2287917701724,TRUE,0.704015183319135,0.0395498759636818,0.704015183319135,0.0708108990373495,0.139554452885195,0.0460695887946384
"P17066",5,0.206449994572317,0.900563617272528,0.32217121783437,-1.42918482967922,TRUE,0.561204159163334,0.165369691799273,0.0737003743389933,0.0964709706214213,0.103254804076978,0.561204159163334
"P17096",5,0,0.264276669644878,1.0710318033588,-1.33530847300368,FALSE,0.487410114913202,0.221470404078546,0.0679720651556368,0.118019994022619,0.105127421829996,0.487410114913202
"P17174",4,-1.46272521029913,0.722807900556372,0.549186004095989,0.190731305646773,TRUE,0.582338810365955,0.067650200229714,0.135191681930939,0.0963800562320112,0.582338810365955,0.118439251241381
"P17275",3,0,-1.39487268264439,0.89929681147257,0.495575871171827,TRUE,0.570351984725707,0.129925687655197,0.116613844901301,0.570351984725707,0.104095735287113,0.0790127474306824
"P17480",4,-1.17710312224527,-0.43929369198403,1.04807333416848,0.568323480060808,FALSE,0.366592564395334,0.0911589552114055,0.200053103492581,0.242122743426155,0.366592564395334,0.100072633474526
"P17568",1,1.01670252571598,-1.15679487252018,0.62607165136926,-0.485979304565057,FALSE,0.47888454683391,0.47888454683391,0.090174380633482,0.216751335395281,0.0919662659184338,0.122223471218894
"P17676",2,-0.807157711049613,-0.55775795899483,-0.0611499565939747,1.42606562663842,TRUE,0.680886087177165,0.0522922765553113,0.680886087177165,0.103888181906969,0.111588965523063,0.0513444888374926
"P17812",3,0.936862020771682,-1.41650308067075,0.25957911435366,0.22006194554542,FALSE,0.310067932952524,0.283404844373952,0.148596175248124,0.310067932952524,0.126420048061203,0.131510999364197
"P17844",4,-1.06384756980547,-0.641239049744288,0.893656806453373,0.811429813096363,FALSE,0.278658592492366,0.09276389848598,0.260885782729456,0.274665600503813,0.278658592492366,0.093026125788385
"P17858",5,0.256322785375275,0.793045824388863,0.41200927109081,-1.46137788085494,TRUE,0.559631181163621,0.175165532755555,0.0704300954394219,0.0961531233774357,0.0986200672639658,0.559631181163621
"P17900",5,-1.04885895209412,0.730374708608034,0.970331382232693,-0.651847138746618,FALSE,0.344674169194748,0.123244797708322,0.113223845952278,0.136060257144096,0.282796930000556,0.344674169194748
"P17931",1,0.812937860252369,-0.749029375187015,0.910395183965674,-0.974303669031045,TRUE,0.801644535929897,0.801644535929897,0.0302568415027549,0.0710475878614074,0.0356029236809209,0.0614481110250193
"P17980",3,-0.732057749847434,-0.281165990010135,1.47401198452575,-0.460788244668191,FALSE,0.273872988536403,0.174521604204276,0.11762032652749,0.273872988536403,0.229214369165011,0.20477071156682
"P17987",2,-1.04901509595039,-0.567047889899231,0.439118066825669,1.17694491902396,TRUE,0.501392328898727,0.0686871712986844,0.501392328898727,0.163523500273568,0.196780992849205,0.0696160066798162
"P18031",4,-1.0694308444981,0.365655584319907,1.21065530940415,-0.506880049225957,FALSE,0.324218463895871,0.129358076568682,0.118809345990722,0.165817886165446,0.324218463895871,0.261796227379278
"P18077",3,-0.366778468499876,-0.542547777245422,1.49333495599664,-0.584008710251346,FALSE,0.313205088345876,0.230097041661186,0.103576873216628,0.313205088345876,0.16453846539809,0.188582531378221
"P18085",3,-0.362562471578295,-1.1903392317291,1.12708536046745,0.425816342839912,TRUE,0.662713105421859,0.0892341462482594,0.0912342070736621,0.662713105421859,0.0943026502560451,0.0625158910001741
"P18124",1,0.771321051527023,-1.31159602403529,0.789190076194047,-0.24891510368578,FALSE,0.370010983629412,0.370010983629412,0.102613611576849,0.303812964356845,0.103157402276323,0.120405038160571
"P18206",4,-1.35576727114471,-0.152114302553518,0.723094998626396,0.784786575071838,FALSE,0.464977034245082,0.0661698318101889,0.247764841884296,0.141475754649604,0.464977034245082,0.07961253741083
"P18583",4,-1.02839815305565,0.127235692276123,1.32240731024848,-0.421244849468965,FALSE,0.320238997440423,0.136227996743871,0.122472230593304,0.195171591473822,0.320238997440423,0.225889183748579
"P18615",5,-0.263591297721148,0.411926475788568,1.09840107500774,-1.24673625307517,TRUE,0.570167850664426,0.155207450738601,0.0636580125839173,0.103994619397275,0.10697206661578,0.570167850664426
"P18621",4,-1.195996515188,-0.454743802863188,0.812551996212394,0.838188321838796,FALSE,0.334138905538152,0.0825512106381601,0.283584480941508,0.210698308871059,0.334138905538152,0.0890270940111215
"P18669",4,-1.4185622136294,0.629156825798988,0.769043782660185,0.0203616051701694,TRUE,0.585403660497449,0.0700999362756444,0.116649817702747,0.100187152164535,0.585403660497449,0.127659433359625
"P18754",3,-0.186466259746445,-1.1444254907697,1.2858829003689,0.0450088501472646,TRUE,0.630334685206366,0.123480762610273,0.0785706957554256,0.630334685206366,0.0921105551554479,0.0755033012724876
"P18858",2,-1.10583967013118,-0.44326518126227,0.338220165406864,1.21088468598659,TRUE,0.594195431529047,0.0551448307033262,0.594195431529047,0.121537222810409,0.17124254295375,0.0578799720034684
"P18859",1,0.730574727321566,-1.1142434901468,0.950491468864043,-0.566822706038816,TRUE,0.500135818983129,0.500135818983129,0.0770964058574714,0.224851952610381,0.0847559545307755,0.113159868018243
"P18887",3,-0.872870593014078,-0.822145859343288,1.09814015444685,0.596876297910537,FALSE,0.40404433655727,0.103461254296944,0.181221014501465,0.40404433655727,0.216728768098352,0.0945446265459685
"P19012",2,-1.35765988150451,0.625082623797967,-0.13255836187866,0.865135619585199,FALSE,0.344568978931024,0.08130381110669,0.344568978931024,0.120366397696259,0.340003092430492,0.113757719835536
"P19338",1,0.755320927564193,-0.61978595722122,0.941234695084332,-1.07676966542731,TRUE,0.806979510930293,0.806979510930293,0.0285474149092991,0.0646286637787366,0.034652948398372,0.0651914619832997
"P19367",1,1.01306657866499,-1.18468991211183,0.612821455551282,-0.441198122104444,FALSE,0.459674652144312,0.459674652144312,0.0941228434029902,0.22722168888462,0.095052464527646,0.123928351040432
"P19387",2,-0.833828420764832,0.0382415588179496,-0.598898226574863,1.39448508852174,TRUE,0.570494916894291,0.0737000398200488,0.570494916894291,0.11427893713802,0.160117326848524,0.0814087792991169
"P19388",4,-1.48251242666436,0.44509118675812,0.700272352914272,0.337148886991964,TRUE,0.776761502032645,0.0347267822999589,0.0784015190948762,0.0557840122829998,0.776761502032645,0.05432618428952
"P19404",3,-0.160786483396966,-1.24003540522964,0.223279453680959,1.17754243494565,FALSE,0.319101134647993,0.132455104751392,0.289096288108684,0.319101134647993,0.158666305843679,0.100681166648253
"P19525",5,-0.964206349429095,1.12904080054135,0.542877820121041,-0.707712271233301,FALSE,0.396016300856993,0.121684618983331,0.118267623450117,0.121378142738955,0.242653313970604,0.396016300856993
"P19532",1,0,-0.570826897885301,1.4059568392172,-0.8351299413319,FALSE,0.341501418642267,0.341501418642267,0.0879200229966698,0.249901225503493,0.126458274333321,0.194219058524249
"P19623",3,-0.112726877579062,-1.37053659769072,0.808290633991428,0.674972841278349,TRUE,0.530075904084645,0.125139796080227,0.143780994368364,0.530075904084645,0.118428266965594,0.0825750385011698
"P20042",4,-1.34406728798874,-0.17596505196947,0.820308244850475,0.699724095107721,FALSE,0.488763260620672,0.0677802114100205,0.213430483181588,0.148334145614416,0.488763260620672,0.081691899173303
"P20290",4,-1.04679315764459,-0.430657068110389,1.29878269473997,0.178667531014999,FALSE,0.317073188374944,0.11402585514943,0.150293623931491,0.292729057920145,0.317073188374944,0.125878274623991
"P20340",1,0.773937091609982,-1.16776898517577,0.889658754503418,-0.49582686093762,FALSE,0.470385020233724,0.470385020233724,0.0834673999891984,0.240887731403534,0.0893920305356944,0.115867817837849
"P20618",3,-0.887819611847359,-0.493787592100059,1.40267821091391,-0.0210710069665005,FALSE,0.335797545017794,0.134142796118637,0.133758814502121,0.335797545017794,0.256077914647646,0.140222929713802
"P20674",5,-0.465162823347848,0.897333797142159,0.754746560623504,-1.18691753441782,TRUE,0.718398810410164,0.083020590681179,0.04910577407169,0.0639738932469937,0.0855009315899731,0.718398810410164
"P20700",4,-1.36460685778767,-0.0530620660132737,0.963922634964053,0.453746288836872,TRUE,0.599846342947519,0.0605316017432012,0.137121352237518,0.123977773615834,0.599846342947519,0.0785229294559275
"P20810",4,-1.46311741419752,0.566084813817523,0.70976491048764,0.187267689892356,TRUE,0.67692608653883,0.0525795981234589,0.1025412219341,0.0791545285180685,0.67692608653883,0.0887985648855433
"P20839",4,-1.48241129356203,0.301308576789614,0.674718110994219,0.506384605778203,TRUE,0.781988483507754,0.0316142818304624,0.0862036278308586,0.0545536316074206,0.781988483507754,0.0456399752235042
"P20933",2,-0.889727170465326,-0.454678316592535,-0.0687223990262042,1.41312788608407,TRUE,0.770411019698822,0.0365983465968559,0.770411019698822,0.0711919957337616,0.084725421098764,0.0370732168717966
"P21127;Q9UQ88",2,-0.576630159476769,-1.01952996651034,0.37725187199772,1.21890825398938,FALSE,0.360258067386633,0.103546224373578,0.360258067386633,0.276496433975487,0.171442459807977,0.0882568144563254
"P21281",5,-0.0193390819718817,0.446940115678866,0.94991104768726,-1.37751208139426,TRUE,0.597659221500745,0.164488588711338,0.057232456341966,0.091808572737909,0.0888111607080426,0.597659221500745
"P21291",5,0.457489939878936,0.902991535798589,0.0442778327841165,-1.40475930846164,FALSE,0.447760872224819,0.213407555126944,0.0950077421286786,0.12043059796356,0.123393232555999,0.447760872224819
"P21333",4,-1.21625255296671,0.41044496678261,1.11970283175939,-0.313895245575279,FALSE,0.412896700029354,0.10821713406363,0.122266670594067,0.150153485558259,0.412896700029354,0.20646600975469
"P21796",5,-0.197332028451787,1.46462743959699,-0.713983576053231,-0.553311835092029,FALSE,0.313703682037073,0.168025446003085,0.168913257871679,0.145959394447719,0.203398219640444,0.313703682037073
"P21817",1,1.18756599196541,-0.90299004083143,0.463436493521297,-0.748012444655273,TRUE,0.559224805352255,0.559224805352255,0.0774593220188142,0.158612089059989,0.0810178561314676,0.123685927437474
"P21912",3,0.292916107857043,-1.32171466798211,1.07922547082439,-0.0504269106993679,FALSE,0.477842611842143,0.223547151455655,0.0968688468980283,0.477842611842143,0.10164744150977,0.100093948294403
"P21964",2,-0.989519482363329,-0.137786031892639,-0.262923719128967,1.39022923338494,TRUE,0.786660710760754,0.0334803835202479,0.786660710760754,0.0581144603736106,0.0852073210113899,0.0365371243339975
"P22061",4,-1.07591625755086,-0.248372547697296,1.33439616514885,-0.0101073599006798,FALSE,0.345439965434001,0.119125717472426,0.138973775542987,0.249973986751569,0.345439965434001,0.146486554799017
"P22087",3,-0.865226610959525,-0.276081167467537,1.44354287932287,-0.302235100895806,FALSE,0.275157080394816,0.152871302840631,0.125256819077114,0.275157080394816,0.263237655531888,0.183477142155551
"P22102",4,-1.3501653976563,0.573556483666096,0.911049928697943,-0.134441014707785,TRUE,0.516091333294728,0.0846482643470404,0.11964692149265,0.118660264637351,0.516091333294728,0.16095321622823
"P22234",5,-0.361682090144898,-0.167693673049711,1.42678631726414,-0.897410554069505,FALSE,0.283562084429441,0.240317901988783,0.0967122480793945,0.215090698706657,0.164317066795725,0.283562084429441
"P22314",1,1.06181198002122,-0.546185980321707,0.591098393700944,-1.10672439340045,TRUE,0.685934771138811,0.685934771138811,0.0501032539868831,0.0978616592135527,0.0572166195221126,0.108883696138641
"P22392",4,-0.985580021278592,0.143896633476212,1.3301574580556,-0.488474070253241,FALSE,0.300462113491685,0.142162765795344,0.120015117224758,0.19446994036106,0.300462113491685,0.242890063127153
"P22570",4,-1.31172470445801,-0.236740267443879,0.663642113671992,0.884822858229889,FALSE,0.385603525211377,0.0697858097825998,0.309926176371673,0.153875747684965,0.385603525211377,0.0808087409493854
"P22626",3,-0.243447150340915,-0.594734540436477,1.47638693400944,-0.638205243232064,FALSE,0.308210949503274,0.257190028968374,0.0989572436434109,0.308210949503274,0.150133766143395,0.185508011741546
"P22695",3,-0.502942489875917,-0.398764895684079,1.49524282171155,-0.593535436151519,FALSE,0.286947500523985,0.210884034181462,0.108054840179607,0.286947500523985,0.185754262003517,0.20835936311143
"P22830",2,-0.781926860949373,-0.483502345032441,-0.190134207179621,1.45556341316144,TRUE,0.691601338919785,0.0517272415500529,0.691601338919785,0.0971780948695621,0.108093540331496,0.0513997843291038
"P23193",4,-1.42378654099499,0.42743234253027,0.881434606557056,0.114919591907646,TRUE,0.680104384405021,0.0535505794677063,0.0938361459519472,0.0838427367555393,0.680104384405021,0.0886661534197861
"P23246",4,-1.38323233419921,-0.0255343311289744,0.487929470502117,0.920837194826055,FALSE,0.40416499777363,0.0620475776376519,0.336077128956905,0.121661599398874,0.40416499777363,0.0760486962329395
"P23258",4,-1.4314332770676,0.0581806560468995,0.735115505159006,0.638137115861689,TRUE,0.639581521433582,0.0489114670912325,0.152736661067288,0.0946137113896619,0.639581521433582,0.0641566390182358
"P23284",3,-0.0753035704978766,-1.34168960920494,1.01693096630741,0.400062213395418,TRUE,0.628963504012947,0.113632583246164,0.0960297243988564,0.628963504012947,0.0918289326458063,0.0695452556962262
"P23368",3,0.30256540771862,-1.21342044876336,1.17000310633421,-0.259148065289483,FALSE,0.417408473392066,0.275689761737657,0.0922663454115846,0.417408473392066,0.10336069522561,0.111274724233083
"P23381",1,0.908136752556126,0.243496688578269,0.276494023803282,-1.42812746493767,FALSE,0.371770082358689,0.371770082358689,0.0878950467874694,0.13407192821284,0.107001638488239,0.299261304152762
"P23396",4,-1.23412853723874,-0.32572569132618,1.05764722554298,0.502207003021957,FALSE,0.421921437542458,0.0859381872930468,0.182885999442127,0.209870089469673,0.421921437542458,0.0993842862526942
"P23434",3,-0.763417936208205,-0.542678058658396,1.44983849857619,-0.143742503709579,FALSE,0.357528851009444,0.149291045218045,0.123995992544774,0.357528851009444,0.221864415632912,0.147319695594825
"P23443",3,-0.641795402319249,-1.03108892252075,0.585759780441171,1.08712454439884,FALSE,0.324397457270992,0.104532773947861,0.303508190393691,0.324397457270992,0.178779213011425,0.0887823653760312
"P23508",2,-1.13849393902264,0.151752043744957,-0.27927809432001,1.26601998959769,TRUE,0.626943928278162,0.0548127407635048,0.626943928278162,0.0894677121041054,0.163959979246508,0.0648156396077194
"P23526",3,-0.69805684605126,-0.843697498965398,1.32422513705308,0.217529207963583,FALSE,0.495757593357302,0.115211420195723,0.120973481073175,0.495757593357302,0.169984130063544,0.0980733753102556
"P23528",3,0.442636408762416,-1.41121520523444,0.898699950505995,0.0698788459660181,FALSE,0.441011282009055,0.236071531964198,0.110453351468881,0.441011282009055,0.107423120859596,0.10504071369827
"P23588",4,-1.46946501286899,0.676465755244719,0.581759914139052,0.211239343485215,TRUE,0.612616390334088,0.0624385090643067,0.126814818776838,0.0906540070324968,0.612616390334088,0.10747627479227
"P23610",2,-0.665492118153474,-0.196802223804961,-0.604857983277789,1.46715232523626,TRUE,0.563526707150752,0.0787650068362387,0.563526707150752,0.125519114092084,0.150646441041395,0.0815427308795309
"P23771",5,-0.599297007910568,1.48651932631206,-0.30664096595541,-0.580581352446075,FALSE,0.338635282743777,0.147196540570247,0.156663105834829,0.135739905170041,0.221765165681104,0.338635282743777
"P23786",1,0.936139261705202,-0.879924073541272,0.792805566309081,-0.849020754473006,TRUE,0.704470843450168,0.704470843450168,0.0473666864317092,0.110888960913539,0.0530261168950546,0.0842473923095296
"P24534",1,1.23838264977569,-0.113331507162315,-1.20310903404633,0.078057891432956,FALSE,0.246329216293085,0.246329216293085,0.194577605129805,0.199903242110069,0.161777246839835,0.197412689627207
"P24539",2,-1.06852163392218,-0.199349583485009,-0.078374909764234,1.34624612717143,TRUE,0.906200656138305,0.0138842815205739,0.906200656138305,0.0255584026053151,0.0391958977046085,0.0151607620311979
"P24666",4,-1.38621911931535,-0.0781469158096714,0.7249142356811,0.739451799443945,TRUE,0.519012722346911,0.0612724464859687,0.217366426401315,0.126444372661555,0.519012722346911,0.0759040321042512
"P24752",5,-0.82698424801227,0.895570115617127,0.835103181594786,-0.903689049199652,FALSE,0.492531288195279,0.117896693273367,0.0912214165889688,0.110856306878207,0.187494295064179,0.492531288195279
"P24928",3,0.595961049604764,-1.49365440132306,0.375021612694194,0.522671739024113,FALSE,0.36953918232643,0.218208770223144,0.164025296518301,0.36953918232643,0.130700976850096,0.117525774082029
"P25205",4,-1.48761644049106,0.335111222661866,0.648928794371083,0.503576423458122,TRUE,0.771455803777376,0.0331597515475418,0.0906530539362416,0.056388579552261,0.771455803777376,0.0483428111865798
"P25208",2,-1.40792332414129,0.2242741460892,0.226488899294516,0.957160278757567,FALSE,0.380485453090332,0.0628946589968364,0.380485453090332,0.109217931776059,0.366232120521467,0.0811698356153065
"P25325",4,-1.48262802589471,0.311072697586985,0.682671859037825,0.488883469269888,TRUE,0.79216052647604,0.0303971445878162,0.0810765314194574,0.0521947812942107,0.79216052647604,0.0441710162224762
"P25398",1,1.07752357137024,0.0469366244222673,0.213828708016176,-1.3382889038087,FALSE,0.423566787454514,0.423566787454514,0.0884843243578211,0.138426130130063,0.103216417181758,0.246306340875844
"P25490",2,-1.22750069462026,-0.225154384640554,0.286188835280963,1.16646624397985,TRUE,0.607225339607015,0.0492979385717511,0.607225339607015,0.0998334650606135,0.188355706073991,0.0552875506866292
"P25685",3,0.0799215338906365,-1.1184686212964,1.29495081719245,-0.256403729786661,FALSE,0.466910153827047,0.22742844587661,0.0894858779110642,0.466910153827047,0.106903559645693,0.109271962739585
"P25686",1,0,-0.55905905953711,1.40451385230914,-0.845454792772045,FALSE,0.342455036879769,0.342455036879769,0.0877297892265563,0.246931739691827,0.126466153780905,0.196417280420943
"P25705",3,-0.35682510609125,-1.09128634830229,1.28675305147472,0.161358402918812,TRUE,0.651721364826211,0.101809104254023,0.0805664595703972,0.651721364826211,0.0960613660742617,0.0698417052751069
"P25786",1,0.718855459381087,-0.381997254589115,0.899416439088495,-1.23627464388046,TRUE,0.679934744523083,0.679934744523083,0.0450277154376924,0.0926024002178934,0.0565227378034139,0.125912402017917
"P25787",2,-0.979712637500631,-0.32967984285957,-0.0781816539201838,1.38757413428038,TRUE,0.877607373674353,0.0188595158945378,0.877607373674353,0.0356927040068036,0.0480223588300274,0.0198180475942776
"P25788",2,-0.327990366748393,-0.842263733762725,-0.280397874927652,1.45065197543876,FALSE,0.440036115024712,0.107477976414794,0.440036115024712,0.199933064842432,0.158476131245536,0.0940767124725259
